Thu Apr 11 13:58:05 EDT 2013
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1365971630724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971635724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971640724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971645724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971650724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971655724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971660724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971665724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971670724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971675724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971680724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971685724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971690724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971695724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971700724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971705724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971710724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971715724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971720724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971725724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971730724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971735724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971740724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971745724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971750724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971755724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971760724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971765724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971770725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971775724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971780724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971785724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971790724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971795725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971800724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971805724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971810724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971815724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971820725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971825724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971830724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971835724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971840724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971845725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971850724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971855724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971860724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971865724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971870724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971875724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971880724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971885724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971890724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971895724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971900724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971905724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971910725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971915724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971920724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971925724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971930724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971935724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971940725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971945724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971950724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971955724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971960724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971965725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971970724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971975724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971980724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971985724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971990724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365971995724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972000724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972005724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972010724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972015725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972020724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972025724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972030724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972035724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972040725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972045724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972050724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972055724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972060724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972065725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972070724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972075724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972080724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972085724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972090724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972095724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972100724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972105724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972110724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972115724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972120724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972125724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972130724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972135724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972140725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972145724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972150724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972155724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972160724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972165725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972170724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972175724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972180724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972185724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972190724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972195724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972200724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972205724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972210725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972215724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972220724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972225724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972230724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972235725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972240724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972245724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972250724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972255724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972260724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972265724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972270724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972275724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972280724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972285725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972290724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972295724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972300724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972305724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972310725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972315724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972320724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972325724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972330724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972335724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972340725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972345724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972350724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972355724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972360724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972365724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972370724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972375724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972380724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972385724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972390724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972395725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972400724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972405724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972410724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972415724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972420724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972425724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972430724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972435724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972440724,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972445725,5,25,5,0,17,0,0,315,0,21,1,0,0
1365972450724,5,25,5,0,17,0,0,315,0,21,1,0,0
Sun Apr 14 16:51:57 EDT 2013
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1365972657009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972662008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972667008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972672009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972677008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972682008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972687008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972692008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972697008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972702008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972707008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972712008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972717008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972722008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972727008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972732008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972737008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972742008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972747008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972752008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972757008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972762008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972767008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972772008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972777009,5,25,4,1,17,0,0,0,0,0,0,0,0
1365972782008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972787008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972792008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972797009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972802008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972807008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972812008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972817009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972822008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972827008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972832008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972837009,5,25,4,1,17,0,0,0,0,0,0,0,0
1365972842008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972847008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972852008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972857009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972862009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972867008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972872008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972877008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972882008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972887008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972892008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972897008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365972902008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972907008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972912008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972917008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972922008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972927008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972932008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972937008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972942008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972947008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972952012,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972957008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365972962008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972967008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972972008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972977009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972982008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972987008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972992008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365972997008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973002008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973007008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973012008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973017009,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973022008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973027008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973032008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973037009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973042008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973047008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973052008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973057008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973062008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973067008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973072008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973077008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973082008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973087008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973092008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973097008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973102009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973107008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973112008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973117008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973122008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973127008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973132008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973137008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973142008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973147008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973152008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973157008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973162008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973167008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973172008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973177008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973182008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973187008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973192008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973197008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973202008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973207008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973212008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973217008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973222008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973227008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973232008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973237008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973242008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973247008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973252009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973257008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973262008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973267008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973272009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973277008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973282008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973287008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973292009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973297009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973302008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973307008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973312008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973317009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973322008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973327008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973332008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973337008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973342008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973347008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973352008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973357008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973362008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973367008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973372008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973377008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973382008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973387008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973392008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973397008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973402008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973407008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973412008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973417008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973422008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973427008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973432008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973437008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973442008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973447008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973452008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973457008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973462008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973467008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973472008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973477008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973482008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973487008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973492008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973497008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973502009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973507008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973512008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973517008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973522008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973527008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973532008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973537008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973542008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973547009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973552008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973557008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973562009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973567008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973572008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973577008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973582008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973587008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973592008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973597008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973602008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973607009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973612008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973617008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973622008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973627009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973632008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973637008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973642008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973647008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973652008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973657008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973662008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973667009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973672008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973677008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973682008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973687009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973692008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973697008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973702008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973707008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973712008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973717008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973722008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973727008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973732008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973737008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973742009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973747008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973752008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973757008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973762008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973767008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973772008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973777008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973782008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973787008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973792008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973797008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973802008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973807008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973812008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973817008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973822008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973827008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973832008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973837008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973842008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973847008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973852009,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973857008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973862008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973867008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973872008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973877008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973882008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973887008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973892008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973897008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973902008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973907008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973912008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973917008,5,25,4,1,17,0,0,0,0,0,0,0,0
1365973922008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973927008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973932008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973937008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973942008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973947008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973952008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973957008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973962008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973967008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973972008,5,25,5,0,17,0,0,0,0,0,0,0,0
1365973977008,5,25,5,0,17,0,0,0,0,0,0,0,0
